X-location Z-location Resistivity
       51.250        -0.625     194.0100
       53.750        -0.625      29.0340
       56.250        -0.625     333.3100
       58.750        -0.625      71.9900
       61.250        -0.625     626.7200
       63.750        -0.625      42.4720
       66.250        -0.625     768.9600
       68.750        -0.625     222.8100
       71.250        -0.625    1238.1000
       73.750        -0.625     254.3500
       76.250        -0.625    1871.0000
       78.750        -0.625     280.6600
       81.250        -0.625    2950.8999
       83.750        -0.625      64.7360
       86.250        -0.625     497.3600
       88.750        -0.625      86.2840
       91.250        -0.625    1797.2000
       93.750        -0.625     575.4300
       96.250        -0.625    5311.2002
       98.750        -0.625     128.1700
      101.250        -0.625     272.2700
      103.750        -0.625     111.1200
      106.250        -0.625     158.7700
      108.750        -0.625     124.7900
      111.250        -0.625     172.3000
      113.750        -0.625      14.0580
      116.250        -0.625     184.6900
      118.750        -0.625      11.9880
      121.250        -0.625     196.1900
      123.750        -0.625      14.4940
      126.250        -0.625     500.3300
      128.750        -0.625      20.0590
      131.250        -0.625    1411.3000
      133.750        -0.625      26.3870
      136.250        -0.625    1515.9000
      138.750        -0.625      16.3580
      141.250        -0.625    1525.7000
      143.750        -0.625      17.3050
      146.250        -0.625     957.4000
      148.750        -0.625      14.3880
      151.250        -0.625     831.0000
      153.750        -0.625      18.0560
      156.250        -0.625    1582.2000
      158.750        -0.625      13.1730
      161.250        -0.625     301.1900
      163.750        -0.625     319.4600
      166.250        -0.625       6.2025
      168.750        -0.625     572.8200
      171.250        -0.625       5.2688
      173.750        -0.625     726.4300
      176.250        -0.625       4.3565
      178.750        -0.625     368.5900
      181.250        -0.625       4.5198
      183.750        -0.625     475.5800
      186.250        -0.625       7.6302
      188.750        -0.625     459.4000
      191.250        -0.625       7.8267
      193.750        -0.625     359.7000
      196.250        -0.625       7.4017
      198.750        -0.625     225.4200
      201.250        -0.625       7.5094
      203.750        -0.625     117.6100
      206.250        -0.625      10.9950
      208.750        -0.625     121.0500
      211.250        -0.625       9.5569
      213.750        -0.625      80.8720
      216.250        -0.625       8.4339
      218.750        -0.625     161.6400
      221.250        -0.625     185.3700
      223.750        -0.625     852.9900
      226.250        -0.625    1297.6000
      228.750        -0.625    5796.7002
      231.250        -0.625    3936.6001
        3.750        -1.938     715.5900
        6.250        -1.938     216.3400
        8.750        -1.938    1377.8000
       11.250        -1.938    4011.3000
       13.750        -1.938    3933.3000
       16.250        -1.938    2959.2000
       18.750        -1.938    2133.1001
       21.250        -1.938     587.5000
       23.750        -1.938     492.6800
       26.250        -1.938   13236.0000
       28.750        -1.938   12596.0000
       31.250        -1.938     703.0100
       33.750        -1.938     237.6700
       36.250        -1.938     248.2000
       38.750        -1.938     148.4400
       41.250        -1.938     288.8600
       43.750        -1.938     196.7600
       46.250        -1.938     167.2600
       48.750        -1.938      55.1860
       51.250        -1.938     200.5900
       53.750        -1.938     138.8600
       56.250        -1.938     122.4200
       58.750        -1.938      75.9910
       61.250        -1.938     565.8300
       63.750        -1.938     125.3800
       66.250        -1.938     664.0000
       68.750        -1.938     242.3100
       71.250        -1.938    1150.4000
       73.750        -1.938     367.0500
       76.250        -1.938     834.2600
       78.750        -1.938     523.8300
       81.250        -1.938     696.5200
       83.750        -1.938      59.8800
       86.250        -1.938     569.0000
       88.750        -1.938      65.8050
       91.250        -1.938    2269.1001
       93.750        -1.938     605.8500
       96.250        -1.938     696.6200
       98.750        -1.938     293.9200
      101.250        -1.938     269.0100
      103.750        -1.938      80.9890
      106.250        -1.938     487.8500
      108.750        -1.938      15.2010
      111.250        -1.938     179.3800
      113.750        -1.938     135.4400
      116.250        -1.938     202.1300
      118.750        -1.938     203.4500
      121.250        -1.938     346.1500
      123.750        -1.938     252.3100
      126.250        -1.938     480.6700
      128.750        -1.938     290.8100
      131.250        -1.938    1452.8000
      133.750        -1.938     465.8500
      136.250        -1.938    1533.5000
      138.750        -1.938     255.6700
      141.250        -1.938    1482.8000
      143.750        -1.938     207.3400
      146.250        -1.938     923.2600
      148.750        -1.938      26.6820
      151.250        -1.938     789.4400
      153.750        -1.938      21.0970
      156.250        -1.938    1655.9000
      158.750        -1.938      89.3690
      161.250        -1.938     380.0500
      163.750        -1.938     385.0900
      166.250        -1.938      73.4380
      168.750        -1.938     573.3200
      171.250        -1.938      38.1220
      173.750        -1.938     728.2900
      176.250        -1.938      22.1530
      178.750        -1.938     355.4900
      181.250        -1.938      72.0860
      183.750        -1.938     464.2800
      186.250        -1.938     326.5800
      188.750        -1.938     448.0700
      191.250        -1.938     312.6700
      193.750        -1.938     406.5300
      196.250        -1.938     320.0800
      198.750        -1.938     244.4200
      201.250        -1.938     280.1800
      203.750        -1.938     486.8400
      206.250        -1.938     492.3100
      208.750        -1.938     435.0800
      211.250        -1.938     369.6100
      213.750        -1.938     357.7000
      216.250        -1.938     404.9800
      218.750        -1.938     413.6900
      221.250        -1.938      33.0100
      223.750        -1.938     614.3900
      226.250        -1.938     116.6700
      228.750        -1.938     221.3500
      231.250        -1.938     218.5800
        3.750        -3.381     779.1300
        6.250        -3.381     421.6700
        8.750        -3.381    1099.2000
       11.250        -3.381    3766.2000
       13.750        -3.381    3841.2000
       16.250        -3.381    3224.8999
       18.750        -3.381    3021.8000
       21.250        -3.381    3120.7000
       23.750        -3.381    3984.8000
       26.250        -3.381   13232.0000
       28.750        -3.381   12009.0000
       31.250        -3.381     813.1400
       33.750        -3.381     549.6300
       36.250        -3.381     475.1000
       38.750        -3.381     335.4400
       41.250        -3.381     293.6700
       43.750        -3.381     210.3800
       46.250        -3.381     158.6400
       48.750        -3.381     143.0900
       51.250        -3.381     235.4200
       53.750        -3.381     214.1000
       56.250        -3.381     129.0400
       58.750        -3.381     128.8400
       61.250        -3.381     254.7900
       63.750        -3.381     125.7300
       66.250        -3.381     259.5500
       68.750        -3.381     179.3600
       71.250        -3.381     422.2000
       73.750        -3.381     365.8800
       76.250        -3.381     499.9000
       78.750        -3.381     498.3100
       81.250        -3.381     475.1900
       83.750        -3.381     237.4800
       86.250        -3.381     596.3500
       88.750        -3.381      56.2620
       91.250        -3.381    1846.4000
       93.750        -3.381     436.4300
       96.250        -3.381     240.3000
       98.750        -3.381     277.9300
      101.250        -3.381     232.0100
      103.750        -3.381      91.5140
      106.250        -3.381     516.6500
      108.750        -3.381      11.9040
      111.250        -3.381     187.1400
      113.750        -3.381     170.4000
      116.250        -3.381     181.4700
      118.750        -3.381     185.2900
      121.250        -3.381     294.7900
      123.750        -3.381     239.0300
      126.250        -3.381     241.6200
      128.750        -3.381     266.8600
      131.250        -3.381    1248.3000
      133.750        -3.381     453.8700
      136.250        -3.381    1106.2000
      138.750        -3.381     248.2900
      141.250        -3.381     673.5100
      143.750        -3.381     233.6900
      146.250        -3.381     479.4200
      148.750        -3.381     131.9500
      151.250        -3.381     502.8800
      153.750        -3.381     131.6500
      156.250        -3.381    1596.8000
      158.750        -3.381     253.3800
      161.250        -3.381     395.6100
      163.750        -3.381     396.2600
      166.250        -3.381     164.7700
      168.750        -3.381     435.7100
      171.250        -3.381     143.5900
      173.750        -3.381     598.8700
      176.250        -3.381     136.4600
      178.750        -3.381     239.2100
      181.250        -3.381     126.0300
      183.750        -3.381     305.7000
      186.250        -3.381     299.8800
      188.750        -3.381     284.1100
      191.250        -3.381     281.7900
      193.750        -3.381     358.6300
      196.250        -3.381     296.8500
      198.750        -3.381     232.7600
      201.250        -3.381     285.3700
      203.750        -3.381     485.7600
      206.250        -3.381     487.1200
      208.750        -3.381     430.7400
      211.250        -3.381     385.9400
      213.750        -3.381     384.3600
      216.250        -3.381     462.4100
      218.750        -3.381     405.2800
      221.250        -3.381     114.7700
      223.750        -3.381     451.2900
      226.250        -3.381     115.5500
      228.750        -3.381     133.4400
      231.250        -3.381     128.8400
        6.250        -4.969     590.1800
        8.750        -4.969     478.5600
       11.250        -4.969     567.7400
       13.750        -4.969    1724.5000
       16.250        -4.969    2552.3999
       18.750        -4.969    2818.0000
       21.250        -4.969    3208.5000
       23.750        -4.969    4736.3999
       26.250        -4.969   12197.0000
       28.750        -4.969    8193.2002
       31.250        -4.969     739.9600
       33.750        -4.969     709.4900
       36.250        -4.969     730.0900
       38.750        -4.969     600.8500
       41.250        -4.969     386.3800
       43.750        -4.969     251.7500
       46.250        -4.969     237.6000
       48.750        -4.969     273.0200
       51.250        -4.969     398.5100
       53.750        -4.969     390.2900
       56.250        -4.969     318.2500
       58.750        -4.969     262.6900
       61.250        -4.969     210.5000
       63.750        -4.969     122.3500
       66.250        -4.969     177.6900
       68.750        -4.969     168.0300
       71.250        -4.969     316.1000
       73.750        -4.969     336.6100
       76.250        -4.969     442.3000
       78.750        -4.969     489.2900
       81.250        -4.969     494.2700
       83.750        -4.969     631.2100
       86.250        -4.969     746.1100
       88.750        -4.969      93.8370
       91.250        -4.969     401.3600
       93.750        -4.969     238.0100
       96.250        -4.969     172.4200
       98.750        -4.969     218.3700
      101.250        -4.969     215.7500
      103.750        -4.969     192.4900
      106.250        -4.969     516.8800
      108.750        -4.969     193.0000
      111.250        -4.969     204.9600
      113.750        -4.969     189.7300
      116.250        -4.969     165.3900
      118.750        -4.969     162.6600
      121.250        -4.969     182.5500
      123.750        -4.969     182.4400
      126.250        -4.969     184.1400
      128.750        -4.969     209.0900
      131.250        -4.969     210.8300
      133.750        -4.969     173.4100
      136.250        -4.969     177.5500
      138.750        -4.969     181.3300
      141.250        -4.969     221.1500
      143.750        -4.969     224.7000
      146.250        -4.969     245.9200
      148.750        -4.969     156.8600
      151.250        -4.969     178.8300
      153.750        -4.969     130.9900
      156.250        -4.969     270.1900
      158.750        -4.969     230.4900
      161.250        -4.969     289.6300
      163.750        -4.969     288.6800
      166.250        -4.969     151.9200
      168.750        -4.969     157.3400
      171.250        -4.969     133.2100
      173.750        -4.969     154.3300
      176.250        -4.969     130.9400
      178.750        -4.969     142.3100
      181.250        -4.969     130.5600
      183.750        -4.969     147.2500
      186.250        -4.969     145.5700
      188.750        -4.969     130.8200
      191.250        -4.969     130.5900
      193.750        -4.969     159.4900
      196.250        -4.969     180.0900
      198.750        -4.969     189.0000
      201.250        -4.969     268.9100
      203.750        -4.969     411.0800
      206.250        -4.969     405.2600
      208.750        -4.969     367.3800
      211.250        -4.969     345.7200
      213.750        -4.969     356.7800
      216.250        -4.969     396.3600
      218.750        -4.969     335.1200
      221.250        -4.969     151.5700
      223.750        -4.969     203.8700
      226.250        -4.969     135.9200
      228.750        -4.969     133.5500
        8.750        -6.716     503.5800
       11.250        -6.716     287.0400
       13.750        -6.716     289.0800
       16.250        -6.716     790.9300
       18.750        -6.716    1944.2000
       21.250        -6.716    2953.8999
       23.750        -6.716    3624.8000
       26.250        -6.716    3248.0000
       28.750        -6.716     501.8100
       31.250        -6.716     507.8500
       33.750        -6.716     661.2100
       36.250        -6.716     715.5400
       38.750        -6.716     641.0200
       41.250        -6.716     491.4200
       43.750        -6.716     418.3500
       46.250        -6.716     422.5900
       48.750        -6.716     499.6200
       51.250        -6.716     639.4100
       53.750        -6.716     662.2700
       56.250        -6.716     615.9200
       58.750        -6.716     443.2200
       61.250        -6.716     206.5400
       63.750        -6.716     154.1200
       66.250        -6.716     170.7200
       68.750        -6.716     178.5000
       71.250        -6.716     294.3000
       73.750        -6.716     329.8300
       76.250        -6.716     440.3100
       78.750        -6.716     766.3700
       81.250        -6.716     974.0800
       83.750        -6.716    1230.2000
       86.250        -6.716    1219.1000
       88.750        -6.716     212.5800
       91.250        -6.716     286.6500
       93.750        -6.716     217.0000
       96.250        -6.716     163.2200
       98.750        -6.716     199.9700
      101.250        -6.716     248.9400
      103.750        -6.716     333.8400
      106.250        -6.716     569.8600
      108.750        -6.716     598.0700
      111.250        -6.716     577.4400
      113.750        -6.716     425.8200
      116.250        -6.716     187.1400
      118.750        -6.716     162.6500
      121.250        -6.716     165.0000
      123.750        -6.716     170.8300
      126.250        -6.716     176.6600
      128.750        -6.716     196.1800
      131.250        -6.716     193.6400
      133.750        -6.716     160.3000
      136.250        -6.716     158.7000
      138.750        -6.716     166.3300
      141.250        -6.716     206.8200
      143.750        -6.716     221.5600
      146.250        -6.716     227.0700
      148.750        -6.716     166.4800
      151.250        -6.716     158.7800
      153.750        -6.716     116.5400
      156.250        -6.716     118.8800
      158.750        -6.716     127.7100
      161.250        -6.716     145.8400
      163.750        -6.716     147.3500
      166.250        -6.716     122.0400
      168.750        -6.716     113.3900
      171.250        -6.716     110.8700
      173.750        -6.716     109.9600
      176.250        -6.716     115.4200
      178.750        -6.716     133.6000
      181.250        -6.716     134.6900
      183.750        -6.716     140.3900
      186.250        -6.716     135.6700
      188.750        -6.716     125.8400
      191.250        -6.716     124.8500
      193.750        -6.716     137.1600
      196.250        -6.716     153.0700
      198.750        -6.716     171.0600
      201.250        -6.716     220.2100
      203.750        -6.716     250.4900
      206.250        -6.716     248.1700
      208.750        -6.716     238.0600
      211.250        -6.716     234.6800
      213.750        -6.716     240.4600
      216.250        -6.716     242.3200
      218.750        -6.716     206.7500
      221.250        -6.716     160.1500
      223.750        -6.716     169.3000
      226.250        -6.716     148.1600
       11.250        -8.638     301.9400
       13.750        -8.638     199.0200
       16.250        -8.638     162.5300
       18.750        -8.638     162.8000
       21.250        -8.638     172.7000
       23.750        -8.638     189.8700
       26.250        -8.638     203.8300
       28.750        -8.638     243.5200
       31.250        -8.638     363.6300
       33.750        -8.638     578.1800
       36.250        -8.638     649.7600
       38.750        -8.638     624.4900
       41.250        -8.638     552.2300
       43.750        -8.638     524.9100
       46.250        -8.638     539.1300
       48.750        -8.638     616.2700
       51.250        -8.638     712.3800
       53.750        -8.638     748.2000
       56.250        -8.638     725.6500
       58.750        -8.638     589.6000
       61.250        -8.638     371.3000
       63.750        -8.638     351.2600
       66.250        -8.638     354.1900
       68.750        -8.638     366.4200
       71.250        -8.638     394.3100
       73.750        -8.638     470.2700
       76.250        -8.638     683.0000
       78.750        -8.638    1217.9000
       81.250        -8.638    1414.6000
       83.750        -8.638    1502.7000
       86.250        -8.638    1388.9000
       88.750        -8.638     387.5400
       91.250        -8.638     298.4900
       93.750        -8.638     243.1000
       96.250        -8.638     218.6900
       98.750        -8.638     256.8300
      101.250        -8.638     566.0000
      103.750        -8.638    1110.3000
      106.250        -8.638    1517.8000
      108.750        -8.638    1653.1000
      111.250        -8.638    1633.2000
      113.750        -8.638    1360.6000
      116.250        -8.638     736.8600
      118.750        -8.638     411.9700
      121.250        -8.638     295.9600
      123.750        -8.638     242.9300
      126.250        -8.638     222.4200
      128.750        -8.638     222.0000
      131.250        -8.638     202.6700
      133.750        -8.638     166.1500
      136.250        -8.638     164.0600
      138.750        -8.638     171.9800
      141.250        -8.638     212.8900
      143.750        -8.638     233.2100
      146.250        -8.638     232.1600
      148.750        -8.638     195.3400
      151.250        -8.638     158.4900
      153.750        -8.638     111.8800
      156.250        -8.638     109.1600
      158.750        -8.638     113.9900
      161.250        -8.638     120.0400
      163.750        -8.638     117.3700
      166.250        -8.638     107.7400
      168.750        -8.638     103.1000
      171.250        -8.638     101.3200
      173.750        -8.638     102.1300
      176.250        -8.638     110.4400
      178.750        -8.638     134.4300
      181.250        -8.638     141.3700
      183.750        -8.638     143.6000
      186.250        -8.638     138.0300
      188.750        -8.638     130.2000
      191.250        -8.638     129.5400
      193.750        -8.638     138.9500
      196.250        -8.638     151.7900
      198.750        -8.638     167.3800
      201.250        -8.638     189.1700
      203.750        -8.638     199.2400
      206.250        -8.638     200.0400
      208.750        -8.638     198.9000
      211.250        -8.638     199.6800
      213.750        -8.638     201.8000
      216.250        -8.638     199.7400
      218.750        -8.638     185.6200
      221.250        -8.638     166.5600
      223.750        -8.638     168.3600
       13.750       -10.752     235.0900
       16.250       -10.752     178.6800
       18.750       -10.752     171.3400
       21.250       -10.752     176.6700
       23.750       -10.752     195.0500
       26.250       -10.752     217.7200
       28.750       -10.752     272.7200
       31.250       -10.752     381.9700
       33.750       -10.752     543.9300
       36.250       -10.752     607.2800
       38.750       -10.752     604.5000
       41.250       -10.752     576.5100
       43.750       -10.752     568.2000
       46.250       -10.752     590.1100
       48.750       -10.752     655.8300
       51.250       -10.752     729.1200
       53.750       -10.752     769.4600
       56.250       -10.752     764.7200
       58.750       -10.752     698.6900
       61.250       -10.752     630.3500
       63.750       -10.752     620.8900
       66.250       -10.752     620.9800
       68.750       -10.752     630.0700
       71.250       -10.752     650.4500
       73.750       -10.752     741.0200
       76.250       -10.752     937.9600
       78.750       -10.752    1323.8000
       81.250       -10.752    1473.0000
       83.750       -10.752    1524.5000
       86.250       -10.752    1393.3000
       88.750       -10.752     864.4300
       91.250       -10.752     694.1100
       93.750       -10.752     654.2600
       96.250       -10.752     655.0200
       98.750       -10.752     869.6400
      101.250       -10.752    2004.0000
      103.750       -10.752    3756.5000
      106.250       -10.752    4575.8999
      108.750       -10.752    4747.6001
      111.250       -10.752    4637.6001
      113.750       -10.752    4171.8999
      116.250       -10.752    3184.5000
      118.750       -10.752    2100.6001
      121.250       -10.752    1288.3000
      123.750       -10.752     795.0300
      126.250       -10.752     528.7100
      128.750       -10.752     407.2800
      131.250       -10.752     281.7100
      133.750       -10.752     222.3800
      136.250       -10.752     219.0300
      138.750       -10.752     228.0300
      141.250       -10.752     256.4500
      143.750       -10.752     276.8600
      146.250       -10.752     272.6200
      148.750       -10.752     246.5900
      151.250       -10.752     191.7600
      153.750       -10.752     128.9800
      156.250       -10.752     115.0800
      158.750       -10.752     116.5600
      161.250       -10.752     119.4500
      163.750       -10.752     111.6600
      166.250       -10.752     104.8400
      168.750       -10.752     101.3800
      171.250       -10.752      99.6630
      173.750       -10.752     100.7400
      176.250       -10.752     109.2200
      178.750       -10.752     137.4400
      181.250       -10.752     152.8500
      183.750       -10.752     155.1900
      186.250       -10.752     150.4000
      188.750       -10.752     144.0600
      191.250       -10.752     142.2900
      193.750       -10.752     146.3400
      196.250       -10.752     155.3500
      198.750       -10.752     168.5900
      201.250       -10.752     184.3000
      203.750       -10.752     191.8300
      206.250       -10.752     193.9700
      208.750       -10.752     194.6500
      211.250       -10.752     195.9000
      213.750       -10.752     197.1100
      216.250       -10.752     194.6700
      218.750       -10.752     185.4400
      221.250       -10.752     177.5300
       16.250       -13.077     243.8200
       18.750       -13.077     233.3200
       21.250       -13.077     233.9800
       23.750       -13.077     246.8100
       26.250       -13.077     278.8100
       28.750       -13.077     340.2300
       31.250       -13.077     423.1500
       33.750       -13.077     545.3800
       36.250       -13.077     598.8100
       38.750       -13.077     607.0700
       41.250       -13.077     602.9600
       43.750       -13.077     609.5800
       46.250       -13.077     637.0200
       48.750       -13.077     691.2800
       51.250       -13.077     748.6400
       53.750       -13.077     788.7100
       56.250       -13.077     796.6900
       58.750       -13.077     772.4100
       61.250       -13.077     748.5300
       63.750       -13.077     741.2500
       66.250       -13.077     736.8700
       68.750       -13.077     741.1800
       71.250       -13.077     757.8800
       73.750       -13.077     832.7500
       76.250       -13.077     994.4600
       78.750       -13.077    1314.8000
       81.250       -13.077    1418.8000
       83.750       -13.077    1436.0000
       86.250       -13.077    1322.6000
       88.750       -13.077    1103.7000
       91.250       -13.077    1058.5000
       93.750       -13.077    1081.3000
       96.250       -13.077    1247.3000
       98.750       -13.077    2090.1001
      101.250       -13.077    4422.8999
      103.750       -13.077    7109.8999
      106.250       -13.077    8121.1001
      108.750       -13.077    8277.4004
      111.250       -13.077    8069.7998
      113.750       -13.077    7484.1001
      116.250       -13.077    6396.3999
      118.750       -13.077    4814.3999
      121.250       -13.077    2998.2000
      123.750       -13.077    1627.5000
      126.250       -13.077     869.9300
      128.750       -13.077     539.7100
      131.250       -13.077     358.2300
      133.750       -13.077     306.1800
      136.250       -13.077     302.4300
      138.750       -13.077     308.0100
      141.250       -13.077     320.4500
      143.750       -13.077     329.6100
      146.250       -13.077     324.4300
      148.750       -13.077     305.1100
      151.250       -13.077     267.3500
      153.750       -13.077     214.6000
      156.250       -13.077     172.9700
      158.750       -13.077     149.3400
      161.250       -13.077     126.5200
      163.750       -13.077     110.2500
      166.250       -13.077     103.6600
      168.750       -13.077     100.6800
      171.250       -13.077      99.0930
      173.750       -13.077     100.0100
      176.250       -13.077     107.8400
      178.750       -13.077     137.5700
      181.250       -13.077     166.5100
      183.750       -13.077     175.3600
      186.250       -13.077     175.6000
      188.750       -13.077     173.3700
      191.250       -13.077     171.6500
      193.750       -13.077     172.4900
      196.250       -13.077     175.3600
      198.750       -13.077     180.9500
      201.250       -13.077     188.6100
      203.750       -13.077     194.9100
      206.250       -13.077     198.1600
      208.750       -13.077     200.4800
      211.250       -13.077     203.0600
      213.750       -13.077     205.7600
      216.250       -13.077     207.2700
      218.750       -13.077     207.5800
       18.750       -15.635     363.0800
       21.250       -15.635     369.5500
       23.750       -15.635     383.2300
       26.250       -15.635     405.1000
       28.750       -15.635     447.5100
       31.250       -15.635     505.4500
       33.750       -15.635     587.3500
       36.250       -15.635     641.9400
       38.750       -15.635     673.1600
       41.250       -15.635     693.2900
       43.750       -15.635     712.3100
       46.250       -15.635     736.7600
       48.750       -15.635     771.1600
       51.250       -15.635     805.5500
       53.750       -15.635     832.4200
       56.250       -15.635     837.8700
       58.750       -15.635     823.1900
       61.250       -15.635     804.4600
       63.750       -15.635     793.4300
       66.250       -15.635     784.9200
       68.750       -15.635     786.2700
       71.250       -15.635     800.5700
       73.750       -15.635     862.8600
       76.250       -15.635     991.9500
       78.750       -15.635    1173.4000
       81.250       -15.635    1227.4000
       83.750       -15.635    1234.9000
       86.250       -15.635    1193.1000
       88.750       -15.635    1132.9000
       91.250       -15.635    1138.7000
       93.750       -15.635    1251.7000
       96.250       -15.635    1675.2000
       98.750       -15.635    3072.2000
      101.250       -15.635    5854.2998
      103.750       -15.635    8430.4004
      106.250       -15.635    9287.2998
      108.750       -15.635    9392.0996
      111.250       -15.635    9161.7002
